label,label_hint,hint_reason,similarity,edge_cents,strategy,kalshi_id,kalshi_label,kalshi_yes,kalshi_no,poly_id,poly_label,poly_yes,poly_no
0,-1,manual,0.822,7.0,NO on Kalshi @ 82.0¢  +  YES on Polymarket @ 11.0¢,KX2028RRUN-28-RFK,Who will run for the Republican presidential nomination in 2028? — Robert F. Kennedy Jr.,26.0,82.0,0x54efef410d159943ce13d8ea659fb0620c6a5c31560db6dd94ed11a557716e08,Will Robert F. Kennedy Jr. be the 2028 Republican Vice-Presidential nominee?,11.0,89.0
0,-1,manual,0.8679,1.5,YES on Kalshi @ 17.0¢  +  NO on Polymarket @ 81.5¢,KXEPLTOP2-26-LEE,Will Leeds finish in the top 2 in the 2025-26 English Premier League season? — Leeds,17.0,,0xd71f77a4e2b40e90370c53bb7766f7ede7ae8cbce7f66c619b818ddc8c345b4f,Will Leeds be relegated from the English Premier League after the 2025–26 season?,18.5,81.5
0,-1,manual,0.9284,36.0,YES on Kalshi @ 13.0¢  +  NO on Polymarket @ 51.0¢,KXLEADERMLBHR-26-YALV,Will Yordan Alvarez lead Pro Baseball in home runs for the 2026 regular season? — Yordan Alvarez,13.0,90.0,0x79e2c5eabe3907e563333506bcb8418cee6eb3babd6870bdd47cf1f516185e38,Will Yordan Alvarez lead the MLB in runs for the 2026 regular season?,49.0,51.0
0,-1,manual,0.8777,1.0,YES on Kalshi @ 54.0¢  +  NO on Polymarket @ 45.0¢,KXEFLL1GAME-26APR25HUDMAT-HUD,Huddersfield vs Mansfield Winner? — Huddersfield,54.0,48.0,0x5b36ee0c011d7a711cd48b2888238268a85819e9d0c010a21e2daef9d414f15e,Huddersfield Town AFC vs. Mansfield Town FC: O/U 2.5,55.00000000000001,45.0
0,-1,manual,0.9214,34.0,YES on Kalshi @ 15.0¢  +  NO on Polymarket @ 51.0¢,KXLEADERMLBHR-26-SOHT,Will Shohei Ohtani lead Pro Baseball in home runs for the 2026 regular season? — Shohei Ohtani,15.0,89.0,0x3d7530a395282b2fadc036acab34a868bddbd5d767cef9f37bf366c040ba1b73,Will Shohei Ohtani lead the MLB in runs for the 2026 regular season?,49.0,51.0
1,-1,manual,0.8861,8.0,NO on Kalshi @ 46.0¢  +  YES on Polymarket @ 46.0¢,KXNBAPTS-26APR24SASPOR-PORTCAMARA33-10,Toumani Camara: 10+ points — Toumani Camara: 10+,59.0,46.0,0x9111888b40fc1a2cc0f7e054b6d0be14d7e21c194e5b227a7f4f288e3d32a623,Toumani Camara: Points O/U 10.5,46.0,54.0
0,-1,manual,0.8576,1.0,YES on Kalshi @ 65.0¢  +  NO on Polymarket @ 34.0¢,KXALEAGUETOTAL-26APR25WESVIC-2,Melbourne Victory at Western Sydney Wanderers: Totals — Over 2.5 goals scored,65.0,38.0,0x9a671fb3844148fa07c7abf8d7f4bb778c8acfb22193ad6d5a07967324b37b64,Western Sydney Wanderers FC vs. Melbourne Victory FC: Both Teams to Score,66.0,34.0
1,-1,manual,0.8803,3.0,YES on Kalshi @ 6.0¢  +  NO on Polymarket @ 91.0¢,KXFEDMENTION-26APR-BITC,Will Powell say Bitcoin at his Apr 2026 press conference? — Bitcoin,6.0,95.0,0x9c2e0bc6be941a564feb9df748674b472b68267616a81d60f2a154a261797ab9,"Will Powell say ""Crypto"" or ""Bitcoin"" during April press conference?",9.0,91.0
0,-1,manual,0.8952,45.0,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 51.0¢,KXLEADERMLBRBI-26-ECRU,Will Elly De La Cruz lead Pro Baseball in RBIs for the 2026 regular season? — Elly De La Cruz,4.0,99.0,0xb6deb32631c160f941a6f013eb9ef884e02a83407172ee2a275a835b57c12e73,Will Elly De La Cruz lead the MLB in runs for the 2026 regular season?,49.0,51.0
0,-1,manual,0.8947,5.0,NO on Kalshi @ 47.0¢  +  YES on Polymarket @ 48.0¢,KXMLBSEASONHR-26C30-SLANGELIERS23,Will Shea Langeliers record 30+ home runs during 2026 Pro Baseball regular season? — Shea Langeliers,58.0,47.0,0xa9fc6f516324cce9b99a10ac6bd36b50d624a9c24ef2ad8adc5bcd68102e35d4,Will Shea Langeliers hit the most home runs during the 2026 MLB regular season?,48.0,52.0
0,-1,manual,0.8538,27.0,YES on Kalshi @ 5.0¢  +  NO on Polymarket @ 68.0¢,KXANIMEAOTY-26-SUM,2026 Crunchyroll Anime Award for Anime of the Year? — The Summer Hikaru Died,5.0,99.0,0x6dc392d2a4292c47256ebb93ee799e735994dcfccf902e0d196622690dabf33e,"Will ""The Summer Hikaru Died"" win Best Drama Anime at the 2026 Crunchyroll Anime Awards?",32.0,68.0
0,-1,manual,0.8982,13.5,NO on Kalshi @ 37.0¢  +  YES on Polymarket @ 49.5¢,KXIPLGAME-26APR27RCBDC-RCB,Delhi Capitals vs Royal Challengers Bengaluru Winner? — Royal Challengers Bengaluru,65.0,37.0,0xc80f8a35275e5dde3c62c29f5390632c5b00ac01553cab9a68a834fa9e1693a8,Indian Premier League: Delhi Capitals vs Royal Challengers Bengaluru - Most Sixes Royal Challengers Bengaluru Winner,49.5,50.5
1,-1,manual,0.9091,3.5,NO on Kalshi @ 85.0¢  +  YES on Polymarket @ 11.5¢,KXIPORIPPLING-27APR01,"When will Rippling IPO? — Before Apr 1, 2027",24.0,85.0,0x52bf4b9cb5a6dad476017a330a6116f8c3c51ac8fe3d5c0852ae70f5db4adf6f,Rippling IPO before 2027?,11.5,88.5
0,-1,manual,0.8839,10.5,NO on Kalshi @ 52.0¢  +  YES on Polymarket @ 37.5¢,KXPSLGAME-26APR24ISLHYD-ISL,Hyderabad Kingsmen vs Islamabad United Winner? — Islamabad United,66.0,52.0,0x12719eaf17e2d7874661e039d2ecce86157e84def3cd91de730d275eb917f7a0,Pakistan Super League: Hyderabad Kingsmen vs Islamabad United,37.5,62.5
0,-1,manual,0.8826,3.5,NO on Kalshi @ 40.0¢  +  YES on Polymarket @ 56.5¢,KXNFLDRAFTOU-26-JLOV4,Will Jeremiyah Love be drafted before pick 4.5 in 2026? — Jeremiyah Love: Drafted under 4.5,62.0,40.0,0x1cc4cb1dbe88cc1f946d0cf5480dfa77057e30fb03d46b2866ae2729e2676177,Will Jeremiyah Love be drafted 4th overall in the 2026 pro football draft?,56.49999999999999,43.5
1,-1,manual,0.9634,2.35,YES on Kalshi @ 96.0¢  +  NO on Polymarket @ 1.7¢,KXSPOTIFYALBUMRELEASEDATEDRAKE-26-JUN01-26,"Will Drake release Iceman before Jun 1, 2026? — Before June",96.0,5.0,0x38219338712a8356b39fe2adcb159eb9c3b59a2423965261f208e16c63f67c0b,"Will Drake officially release Iceman by June 30, 2026?",98.35,1.65
1,-1,manual,0.8788,0.5,YES on Kalshi @ 6.0¢  +  NO on Polymarket @ 93.5¢,KXTRUMPSAY-26APR27-DISC,"Will Trump say ""Discombobulator"" before Apr 27, 2026? — Discombobulator",6.0,95.0,0x2ab25c6e905257251bcd81a6c0fc03148de199ce677dba2ca6c0573aea6b6c15,"Will Trump say ""Discombobulator"" or ""Discombobulated"" in April?",6.5,93.5
1,-1,manual,0.9239,0.5,NO on Kalshi @ 88.0¢  +  YES on Polymarket @ 11.5¢,KXIPORIPPLING-27MAR01,"When will Rippling IPO? — Before Mar 1, 2027",21.0,88.0,0x52bf4b9cb5a6dad476017a330a6116f8c3c51ac8fe3d5c0852ae70f5db4adf6f,Rippling IPO before 2027?,11.5,88.5
0,-1,manual,0.8929,7.0,YES on Kalshi @ 39.0¢  +  NO on Polymarket @ 54.0¢,KXEFLL1GAME-26APR25BLPLEY-BLP,Blackpool vs Leyton Orient Winner? — Blackpool,39.0,70.0,0x2ad96710e048f1b6c407c0831e2023cbb5ccc8f8bb5ae041c4eb29621bb43318,Blackpool FC vs. Leyton Orient FC: O/U 2.5,46.0,54.0
0,-1,manual,0.9306,3.6,NO on Kalshi @ 94.0¢  +  YES on Polymarket @ 2.4¢,KXCAGOV2ND-26JUN02-2-CBIA,Will Chad Bianco finish 2nd in the 2026 California gubernatorial primary? — Chad Bianco,12.0,94.0,0x13a3d72694965af0397ffe37470121ce05fe7a8904ad3eb4884c33a063fbd04a,Will Chad Bianco finish first in the 2026 California Governor primary election?,2.4,97.6
1,-1,manual,0.911,1.0,YES on Kalshi @ 17.0¢  +  NO on Polymarket @ 82.0¢,KXTRUMPPARDONS-29JAN21-RVER,"Will Roger Ver receive a presidential pardon before Jan 21, 2029? — Roger Ver",17.0,85.0,0xb5052bf717633331a67703cec30c3506216a77176cd5d032dcffb04034f18d48,Will Trump pardon Roger Ver before 2027?,18.0,82.0
1,-1,manual,0.9193,7.0,NO on Kalshi @ 48.0¢  +  YES on Polymarket @ 45.0¢,KXNBAPTS-26APR23DENMIN-MINJMCDANIELS3-15,Jaden McDaniels: 15+ points — Jaden McDaniels: 15+,55.0,48.0,0x1459d178e788c381cee5349ea316a546c59e00ff2edf4986ad3069fd3a2a4ea8,Jaden McDaniels: Points O/U 15.5,45.0,55.00000000000001
0,-1,manual,0.901,6.0,YES on Kalshi @ 45.0¢  +  NO on Polymarket @ 49.0¢,KXMLBSEASONHR-26C50-AJUDGE99,Will Aaron Judge record 50+ home runs during 2026 Pro Baseball regular season? — Aaron Judge,45.0,60.0,0x747ce3878b961229b3f0e33fa0556b33ecb4da338d801f05af11b138809b8e70,Will Aaron Judge hit the most home runs during the 2026 MLB regular season?,51.0,49.0
0,-1,manual,0.9004,8.0,YES on Kalshi @ 40.0¢  +  NO on Polymarket @ 52.0¢,KXMLBSEASONHR-26C30-BLOWE5,Will Brandon Lowe record 30+ home runs during 2026 Pro Baseball regular season? — Brandon Lowe,40.0,69.0,0xdf0f0b2f99ab92c329ddeddfec84aec6eba06a3a478bacca593744694df863b5,Will Brandon Lowe hit the most home runs during the 2026 MLB regular season?,48.0,52.0
1,-1,manual,0.9017,0.2,NO on Kalshi @ 90.0¢  +  YES on Polymarket @ 9.8¢,KXRECOGPALESTINE-27-GRE,Who will recognize Palestine? — Greece,11.0,90.0,0xecf32b871ad1ab9ca961ce1a12d5758c59b07bdcb99f649a1dbe3f07e7cb4bde,Will Greece recognize Palestine before 2027?,9.8,90.2
1,-1,manual,0.9111,1.55,NO on Kalshi @ 97.0¢  +  YES on Polymarket @ 1.5¢,KXTOPAI-27-JAN01-ZAI,Will Z.ai have a top-ranked AI model before 2027? — Z.ai,10.0,97.0,0x60cd981dd8ae1ac0fe37265135509dfce4e5d53ec53c22f1742989376b23a7f1,Will Z.ai have the best AI model at the end of April 2026?,1.4500000000000002,98.55
1,-1,manual,0.9148,46.1,NO on Kalshi @ 50.0¢  +  YES on Polymarket @ 3.9¢,KXBRPRES1R-26OCT04-LSIL,Will Luiz Inácio Lula da Silva win the first round of the 2026 Brazilian presidential election? — Luiz Inácio Lula da Silva,53.0,50.0,0xd99603add7350a5ff33c8dc609ab0eaae2d5d18162bb00eeb63c38c81ae038f8,Will Luiz Inácio Lula da Silva win the first round of the 2026 Brazilian presidential election by 10–15%?,3.9,96.1
0,-1,manual,0.9179,43.0,YES on Kalshi @ 6.0¢  +  NO on Polymarket @ 51.0¢,KXLEADERMLBHR-26-CRAL,Will Cal Raleigh lead Pro Baseball in home runs for the 2026 regular season? — Cal Raleigh,6.0,99.0,0x999abab2ce4899dddc9440d791fc5c50ada7ac3ba3fb84ef6c7b0733191a74b1,Will Cal Raleigh lead the MLB in runs for the 2026 regular season?,49.0,51.0
0,-1,manual,0.8757,6.0,NO on Kalshi @ 69.0¢  +  YES on Polymarket @ 25.0¢,KXNBA2HWINNER-26APR24SASPOR-POR,Spurs vs Trail Blazers: Second Half Winner? — Trail Blazers wins 2nd half,63.0,69.0,0x061ba73e9efc41f013fbb9547b68c8dcb29d598e70a7fd87e91684bde2c4be9c,Trail Blazers vs. Spurs,25.0,75.0
0,-1,manual,0.8795,4.0,NO on Kalshi @ 47.0¢  +  YES on Polymarket @ 49.0¢,KXMLBSEASONHR-26C20-MBETTS50,Will Mookie Betts record 20+ home runs during 2026 Pro Baseball regular season? — Mookie Betts,63.0,47.0,0xe1d49317e096a5090abc158eb301d94c2bc09ea4ccbbc26baa353dbf9c369fc8,Will Mookie Betts lead the MLB in runs for the 2026 regular season?,49.0,51.0
1,-1,manual,0.9169,25.5,YES on Kalshi @ 13.0¢  +  NO on Polymarket @ 61.5¢,KXLIGAMX-26CLA-PAC,Will Pachuca win the Liga MX Clausura? — Pachuca,13.0,95.0,0xa29fc1f57266b8610a2ff8586975c4fa201c11bb1ad56545ead6c80012635410,Will Pachuca win Liga MX?,38.5,61.5
1,-1,manual,0.8924,2.6,NO on Kalshi @ 82.0¢  +  YES on Polymarket @ 15.4¢,KXTXRSENRUNOFFMOV-26MAY26-JCOR-P2,"Will the margin of victory for John Cornyn in the 2026 Texas Republican Senate runoff be between 0% and 5%? — John Cornyn, 0-5%",21.0,82.0,0xfbe28d2997101a180d742259c92db1ca447a9b6ae498c46b44ff96c9894feadf,Will John Cornyn win the Texas Republican Senate Primary runoff by between 0% and 3%?,15.4,84.6
1,-1,manual,0.9026,30.5,YES on Kalshi @ 9.0¢  +  NO on Polymarket @ 60.5¢,KXLIGAMX-26CLA-TOL,Will Toluca win the Liga MX Clausura? — Toluca,9.0,96.0,0x6c9d1969e11545eaab2ec65bf7e1e32ecafa62c76b1a0db26bd3111b4c9ad017,Will Toluca win Liga MX?,39.5,60.5
1,-1,manual,0.9158,4.0,YES on Kalshi @ 50.0¢  +  NO on Polymarket @ 46.0¢,KXNBAPTS-26APR23DENMIN-DENNJOKIC15-30,Nikola Jokić: 30+ points — Nikola Jokić: 30+,50.0,52.0,0xa553a62dad12df974b39406710949b4d88d8f7b7155eb7ebd3da36169823ab63,Nikola Jokić: Points O/U 27.5,54.0,46.0
0,-1,manual,0.8503,1.5,NO on Kalshi @ 77.0¢  +  YES on Polymarket @ 21.5¢,KXNBA2HWINNER-26APR24LALHOU-LAL,Lakers vs Rockets: Second Half Winner? — Lakers wins 2nd half,44.0,77.0,0x99e70457e21d76b219505ba2743bc87362a5bba2b478b536720e599418d5a7ae,Lakers vs. Rockets,21.5,78.5
1,-1,manual,0.9079,6.4,NO on Kalshi @ 89.0¢  +  YES on Polymarket @ 4.6¢,KX1SONG-DEC2626-ALE,Will Alex Warren have a #1 hit this year? — Alex Warren,21.0,89.0,0xb02fc8ab68ac0a8fe887769925028cfe143065f0b1224ea92cae2b5eb6548b72,Will Alex Warren have a #1 hit in April?,4.6,95.4
0,-1,manual,0.912,6.5,NO on Kalshi @ 46.0¢  +  YES on Polymarket @ 47.5¢,KXMLBSEASONHR-26C30-MOLSON28,Will Matt Olson record 30+ home runs during 2026 Pro Baseball regular season? — Matt Olson,63.0,46.0,0x1312f6f59fefc7dc86133ca7f4ad4266eb5039b5bedc88be1dbc7e2c6c4f026c,Will Matt Olson hit the most home runs during the 2026 MLB regular season?,47.5,52.5
0,-1,manual,0.8722,1.9,NO on Kalshi @ 97.0¢  +  YES on Polymarket @ 1.1¢,KXVOTEPRIMARY-26JUN02ESWA-6,Will Eric Swalwell receive between 4% and 8% of the popular vote in the 2026 California gubernatorial primary? — 4% - 8%,5.0,97.0,0x43dcd48e7e7f231c4aea4840b866ea661f22fb9b95ced8b1875f9a0a6f1d177e,Will Eric Swalwell advance from the 2026 California Governor primary election?,1.1,98.9
0,-1,manual,0.8205,0.5,NO on Kalshi @ 9.0¢  +  YES on Polymarket @ 90.5¢,KXSOCCERPLAYCRON-26,Will Cristiano Ronaldo play in the World Cup? — Before 2026,97.0,9.0,0x160dbfb768f10eedc79d21400546975778e2d0f1ae7f53777a1edabd5baecf81,Will Lionel Messi play in the 2026 FIFA World Cup?,90.5,9.5
0,-1,manual,0.878,2.0,YES on Kalshi @ 45.0¢  +  NO on Polymarket @ 53.0¢,KXBUNDESLIGATOP4-26-SVW,Will Bremen finish in the top 4 in the 2025-26 Bundesliga season? — Bremen,45.0,,0x4e53eb99b8f3002e6bb3a6a39ab4132640bc26e2b989d66930dd09ef2b0e7fef,Will Werder Bremen place 16th for the 2025-26 Bundesliga season?,47.0,53.0
0,-1,manual,0.8706,2.0,NO on Kalshi @ 96.0¢  +  YES on Polymarket @ 2.0¢,KXATPGRANDSLAM-26-TFRI,Will Taylor Fritz win a Tennis Grand Slam in 2026? — Taylor Fritz,5.0,96.0,0xec3dc5cf04a4c0e9b0c8ab9991387bfdfc78d29dbbf76cdbccd31f90622cf523,Will Taylor Fritz be the 2026 Men’s Wimbledon winner?,2.0,98.0
1,-1,manual,0.8773,1.0,YES on Kalshi @ 46.0¢  +  NO on Polymarket @ 53.0¢,KXNBAPTS-26APR24BOSPHI-PHIPGEORGE8-20,Paul George: 20+ points — Paul George: 20+,46.0,59.0,0xab1b433fa196f099bec552b7a110b1d0156cfde443834f274e3945a3a35a4c7e,Paul George: Points O/U 18.5,47.0,53.0
1,-1,manual,0.9383,35.9,NO on Kalshi @ 53.0¢  +  YES on Polymarket @ 11.1¢,KXBRPRES1R-26OCT04-FBOL,Will Flávio Bolsonaro win the first round of the 2026 Brazilian presidential election? — Flávio Bolsonaro,48.0,53.0,0x3a539f4052dc3340948b9f56119fbee92919f7bf9bb3cc73fd7feeb310d030d4,Will Flávio Bolsonaro win the first round of the 2026 Brazilian presidential election by 5–10%?,11.1,88.9
1,-1,manual,0.8947,3.5,NO on Kalshi @ 43.0¢  +  YES on Polymarket @ 53.5¢,KXNBAPTS-26APR22ORLDET-ORLPBANCHERO5-20,Paolo Banchero: 20+ points — Paolo Banchero: 20+,58.0,43.0,0xbf835068f63d021d68dc7af1c7fa0d5662f523bff21a4de0882134e6a00abf1f,Paolo Banchero: Points O/U 20.5,53.5,46.5
1,-1,manual,0.927,5.5,NO on Kalshi @ 47.0¢  +  YES on Polymarket @ 47.5¢,KXNBAPTS-26APR24BOSPHI-PHIVEDGECOMBE77-15,VJ Edgecombe: 15+ points — VJ Edgecombe: 15+,57.0,47.0,0x1cd4b9e470b15d8b9d29944cbbfc34ac85e1d6332e9a1c247a6d611d333f0664,VJ Edgecombe: Points O/U 15.5,47.5,52.5
1,-1,manual,0.9258,5.0,NO on Kalshi @ 73.0¢  +  YES on Polymarket @ 22.0¢,KXIPODEEL-27MAY01,"When will Deel IPO? — Before May 1, 2027",36.0,73.0,0xd21614c016c4a911cbc8856dac53f5af6fdf222b9c82531e31aa9f9f9bf4f2a9,Deel IPO before 2027?,22.0,78.0
1,-1,manual,0.9576,0.5,NO on Kalshi @ 83.0¢  +  YES on Polymarket @ 16.5¢,KXALBUMRELEASEDATEFRANK-JAN01-29,Will Frank Ocean release a new album in 2028? — 2028,25.0,83.0,0xc5b751a3ead913be1a0fa6f1f587a52dd1b7fb3a8f15288e43c430d54b6e8d52,Will Frank Ocean release an album in 2026?,16.5,83.5
1,-1,manual,0.9014,7.5,NO on Kalshi @ 55.0¢  +  YES on Polymarket @ 37.5¢,KXNFLDRAFTOU-26-SSTY5,Will Sonny Styles be drafted before pick 5.5 in 2026? — Sonny Styles: Drafted under 5.5,48.0,55.0,0x9e31e2b31a8069464070509abf6ebf6119944dbdd2e7985cb2c3389ab78bcead,Will Sonny Styles be drafted 5th overall in the 2026 pro football draft?,37.5,62.5
0,-1,manual,0.8428,1.7,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 97.3¢,KXNBAFINMVP-26-KTOW,Who will win Finals MVP? — Karl-Anthony Towns,1.0,,0x8aca35dbeb4a792c34948b9063d75e9aebcb95de20b7038457e0f817c2dfd5ba,Will Karl-Anthony Towns win the 2026 Eastern Conference Finals MVP?,2.7,97.3
1,-1,manual,0.9654,14.5,NO on Kalshi @ 72.0¢  +  YES on Polymarket @ 13.5¢,KXMCGREGORFIGHTNEXT-28-JMAS,Will Conor McGregor fight  next? — Jorge Masvidal,34.0,72.0,0x0399a6a90783e8af7f4b6036c3c1007e156d8b2e73807e82db59123e9493078b,Will Jorge Masvidal fight Conor McGregor next?,13.5,86.5
0,-1,manual,0.8554,7.5,YES on Kalshi @ 11.0¢  +  NO on Polymarket @ 81.5¢,KXMLB-26-NYY,Will New York Y win the 2026 Pro Baseball Championship? — New York Y,11.0,90.0,0x9fad904103db1c1d6a57b80c5ebd0118ca58391675ad7c317fdff3f6866c5ca7,Will New York Yankees win the 2026 American League Championship Series?,18.5,81.5
0,-1,manual,0.8942,7.0,YES on Kalshi @ 39.0¢  +  NO on Polymarket @ 54.0¢,KXEFLL1GAME-26APR25BLPLEY-LEY,Blackpool vs Leyton Orient Winner? — Leyton Orient,39.0,71.0,0x2ad96710e048f1b6c407c0831e2023cbb5ccc8f8bb5ae041c4eb29621bb43318,Blackpool FC vs. Leyton Orient FC: O/U 2.5,46.0,54.0
0,-1,manual,0.8343,1.5,NO on Kalshi @ 90.0¢  +  YES on Polymarket @ 8.5¢,KXPAHLAVIHEAD-27JAN-RPAH,Who will be the next the head of state or government of Iran? — Reza Pahlavi,11.0,90.0,0xe6eb21883f57c3047cf7be1d7cff4554fbb82067e374bd07c53242170f57851f,Will Reza Pahlavi be head of state in Iran end of 2026?,8.5,91.5
0,-1,manual,0.8531,2.0,NO on Kalshi @ 37.0¢  +  YES on Polymarket @ 61.0¢,KXVALORANTGAME-26APR241700NVLEV-LEV,Will Leviatán Esports win the Team Envy vs. Leviatán Esports Valorant match? — Leviatán Esports,69.0,37.0,0x67a7007ed46249b4d2c7d403ec596c379c2fb700c88c816ff1458425be679e46,Valorant: Leviatán Esports vs Team Envy - Map 2 Winner,61.0,39.0
0,-1,manual,0.8879,11.0,NO on Kalshi @ 39.0¢  +  YES on Polymarket @ 50.0¢,KXIPLGAME-26APR23CSKMI-MI,Mumbai Indians vs Chennai Super Kings Winner? — Mumbai Indians,62.0,39.0,0x00fd85735e257745fa8c3f7fa3378a125ed488947aa6b5c22c52a6b306c6c7d9,Indian Premier League: Mumbai Indians vs Chennai Super Kings - Most Sixes Chennai Super Kings Winner,50.0,50.0
0,-1,manual,0.8819,2.55,NO on Kalshi @ 95.0¢  +  YES on Polymarket @ 2.5¢,KXWTAGRANDSLAM-26-MBO,Will Victoria Mboko win a Tennis Grand Slam in 2026? — Victoria Mboko,16.0,95.0,0x9d3f79859e62593bf423be5a453621260117c0f8322de102c282c71d432dce0f,Will Victoria Mboko be the 2026 Women’s Wimbledon Winner?,2.45,97.55
0,-1,manual,0.8807,4.75,NO on Kalshi @ 94.0¢  +  YES on Polymarket @ 1.2¢,KXWCGROUPQUAL-26C-HTI,Will Haiti qualify from World Cup Group C? — Haiti,8.0,94.0,0x136dc2e22f0945bf14a2cddbdea0ad922b6b39a7d33784e1201fc37695606f29,Will Haiti win Group C in the 2026 FIFA World Cup?,1.25,98.75
0,-1,manual,0.8632,3.0,NO on Kalshi @ 87.0¢  +  YES on Polymarket @ 10.0¢,KX2028RRUN-28-EKIR,Who will run for the Republican presidential nomination in 2028? — Erika Kirk,16.0,87.0,0x1301455770a44036da27c017152967b3c99926124b6c5c710583274926ea8e09,Will Erika Kirk be the 2028 Republican Vice-Presidential nominee?,10.0,90.0
0,-1,manual,0.8286,5.0,NO on Kalshi @ 84.0¢  +  YES on Polymarket @ 11.0¢,SENATEMT-26-IND,Will Independents win the Senate race in Montana? — Seth Bodnar,17.0,84.0,0x3b5260e993f1eb6e127dffa8ee40b29a30a7b7343ad1041c33c389e15810c565,Will an independent win the Montana Senate race in 2026?,11.0,89.0
1,-1,manual,0.9402,0.25,NO on Kalshi @ 37.0¢  +  YES on Polymarket @ 62.7¢,KXIPODISCORD-27MAY01,"When will Discord IPO? — Before May 1, 2027",72.0,37.0,0x48fcbf6bb8eceff817ba48b56211e4f8a4cf6896570d847d8d115e63c3abf36a,Discord IPO before 2027?,62.74999999999999,37.25
0,-1,manual,0.9039,8.5,YES on Kalshi @ 26.0¢  +  NO on Polymarket @ 65.5¢,KXIPO-26-SKIMS,Who will IPO before 2027? — Skims,26.0,81.0,0x56ff1e38b448b30e29e1e05c30d4e6c63b8af6ffaee1226d49ec6b1cdf9bd1e6,WHOOP IPO before 2027?,34.5,65.5
1,-1,manual,0.8627,4.5,NO on Kalshi @ 59.0¢  +  YES on Polymarket @ 36.5¢,KXNEXTAG-29-LZEL,Who will be Trump's next Attorney General? — Lee Zeldin,42.0,59.0,0x9157c83fc048cf87d5c5d982477d248f3b38e94616fa93ea653ed4c97caae33a,Will Donald Trump announce Lee Zeldin as the next United States Attorney General by June 30?,36.5,63.5
1,-1,manual,0.8518,0.45,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 95.5¢,KXGDPYEAR-26-B0.8,GDP growth in 2026? — 0.6 to 1.0,4.0,97.0,0x88d5a8b1269b10cee37d493545be2c57ba335afb82e0d66eadea2c8db6758021,Will US GDP growth in 2026 be between 0.5% and 1.0%?,4.45,95.55
1,-1,manual,0.8624,3.45,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 95.5¢,KXGDPYEAR-26-B0.3,GDP growth in 2026? — 0.1 to 0.5,1.0,99.0,0x88d5a8b1269b10cee37d493545be2c57ba335afb82e0d66eadea2c8db6758021,Will US GDP growth in 2026 be between 0.5% and 1.0%?,4.45,95.55
1,-1,manual,0.8664,1.5,YES on Kalshi @ 49.0¢  +  NO on Polymarket @ 49.5¢,KXHIGHMIA-26APR23-B79.5,"Will the **high temp in Miami** be 79-80° on Apr 23, 2026? — 79° to 80°",49.0,53.0,0xa6ff1b52b0226f0ad52011fb6afbabfd9781b0368ceeb361b4224da2b842f513,Will the highest temperature in Miami be between 78-79°F on April 23?,50.5,49.5
0,-1,manual,0.8579,10.0,YES on Kalshi @ 39.0¢  +  NO on Polymarket @ 51.0¢,KXCRICKETODIMATCH-26APR23NZBAN-NZ,Bangladesh vs New Zealand Winner? — New Zealand,39.0,64.0,0xe6c171194629187db84dd17599a48fd12851f571af406688ea4a0f51c0d96723,T20 Series Bangladesh vs. New Zealand: Bangladesh vs New Zealand - Most Sixes New Zealand Winner,49.0,51.0
0,-1,manual,0.9455,5.0,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 94.0¢,KXPRESNOMD-28-JP,Will Jared Polis be the Democratic Presidential nominee in 2028? — Jared Polis,1.0,,0xdbdfd55d77bd44bbb3b1033109bc89123c1ac11b615ec32bec9c6d6b4cd127c9,Will Jared Polis be the 2028 Democratic Vice-Presidential nominee?,6.0,94.0
0,-1,manual,0.8737,1.0,NO on Kalshi @ 54.0¢  +  YES on Polymarket @ 45.0¢,KXTRUMPADMINLEAVE-26DEC31-KLEA,Will Karoline Leavitt leaves White House Press Secretary in before 2027? — Karoline Leavitt,47.0,54.0,0x1960b144c14900701330156dfc592272d97e42084ccc28ad4c653bf8c1f2bcb6,Will Karoline Leavitt leave the Trump administration before 2027?,45.0,55.00000000000001
0,-1,manual,0.8396,3.0,YES on Kalshi @ 23.0¢  +  NO on Polymarket @ 74.0¢,KXTRUMPADMINLEAVE-26DEC31-SDUF,Will Sean Duffy leaves Secretary of Transportation in before 2027? — Sean Duffy,23.0,81.0,0x13abb92173876636739718cffe5321186da8e61241c067f8c4b76623d5d24fe9,Will Sean Duffy be the next to leave the Trump Cabinet before 2027?,26.0,74.0
