similarity,edge_cents,strategy,kalshi_id,kalshi_label,kalshi_yes,kalshi_no,poly_id,poly_label,poly_yes,poly_no
0.8469,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXSB-27-MIA,Will Miami win the 2027 Pro Football Championship? — Miami,1.0,,0x3c102eab340966a0a10cc04c09ffa3a6a33638b6b7ce35f5dfc1eeeda96ff348,Will Miami Dolphins win the 2027 NFL AFC Championship?,1.15,98.85000000000001
0.8400,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXBACHELORETTE-27JAN01-RIC,Will Richard win The Bachelorette Season 22? — Richard,1.0,,0xa8599f4c633fb98f7543e04b20f91052564a6fbe8e023627c554ee86eadfb1f5,Will Richard Van De Water win The Bachelorette Season 22?,1.15,98.85000000000001
0.8390,0.15,NO on Kalshi @ 1.0¢  +  YES on Polymarket @ 98.9¢,KXNEPALHOUSE-26MAR05-RSP,Will RSP win the 2026 Nepal House of Representatives election? — RSP,,1.0,0xaff83fbb0148b8d62cbe2269dd6777261460aa26ac1b8104e8146f1fb5ab4c10,Will Rastriya Swatantra Party (RSP) win 150 or more seats in Nepal’s 2026 House of Representatives election?,98.85000000000001,1.15
0.8366,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXDOGED-26MAR0906-T0.1599999,"Dogecoin price  on Mar 9, 2026? — $0.16 or above",1.0,,0x43637d120b7fede169ca76a7b0111865254737b61a2438dd00925c2f720bb68c,Will Dogecoin reach $0.20 in March?,1.15,98.85000000000001
0.8350,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXDOGED-26MAR0906-T0.1199999,"Dogecoin price  on Mar 9, 2026? — $0.12 or above",1.0,,0x43637d120b7fede169ca76a7b0111865254737b61a2438dd00925c2f720bb68c,Will Dogecoin reach $0.20 in March?,1.15,98.85000000000001
0.8348,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXDOGED-26MAR0906-T0.1399999,"Dogecoin price  on Mar 9, 2026? — $0.14 or above",1.0,,0x43637d120b7fede169ca76a7b0111865254737b61a2438dd00925c2f720bb68c,Will Dogecoin reach $0.20 in March?,1.15,98.85000000000001
0.8338,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXDOGED-26MAR0906-T0.2049999,"Dogecoin price  on Mar 9, 2026? — $0.205 or above",1.0,,0x43637d120b7fede169ca76a7b0111865254737b61a2438dd00925c2f720bb68c,Will Dogecoin reach $0.20 in March?,1.15,98.85000000000001
0.8335,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXDOGED-26MAR0906-T0.2099999,"Dogecoin price  on Mar 9, 2026? — $0.21 or above",1.0,,0x43637d120b7fede169ca76a7b0111865254737b61a2438dd00925c2f720bb68c,Will Dogecoin reach $0.20 in March?,1.15,98.85000000000001
0.8328,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXDOGED-26MAR0906-T0.2499999,"Dogecoin price  on Mar 9, 2026? — $0.25 or above",1.0,,0x43637d120b7fede169ca76a7b0111865254737b61a2438dd00925c2f720bb68c,Will Dogecoin reach $0.20 in March?,1.15,98.85000000000001
0.8326,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXDOGED-26MAR0906-T0.1699999,"Dogecoin price  on Mar 9, 2026? — $0.17 or above",1.0,,0x43637d120b7fede169ca76a7b0111865254737b61a2438dd00925c2f720bb68c,Will Dogecoin reach $0.20 in March?,1.15,98.85000000000001
0.8316,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXDOGED-26MAR0906-T0.1899999,"Dogecoin price  on Mar 9, 2026? — $0.19 or above",1.0,,0x43637d120b7fede169ca76a7b0111865254737b61a2438dd00925c2f720bb68c,Will Dogecoin reach $0.20 in March?,1.15,98.85000000000001
0.8311,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXDOGED-26MAR0906-T0.2199999,"Dogecoin price  on Mar 9, 2026? — $0.22 or above",1.0,,0x43637d120b7fede169ca76a7b0111865254737b61a2438dd00925c2f720bb68c,Will Dogecoin reach $0.20 in March?,1.15,98.85000000000001
0.8298,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXDOGED-26MAR0906-T0.1799999,"Dogecoin price  on Mar 9, 2026? — $0.18 or above",1.0,,0x43637d120b7fede169ca76a7b0111865254737b61a2438dd00925c2f720bb68c,Will Dogecoin reach $0.20 in March?,1.15,98.85000000000001
0.8294,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXDOGED-26MAR0906-T0.1999999,"Dogecoin price  on Mar 9, 2026? — $0.2 or above",1.0,,0x43637d120b7fede169ca76a7b0111865254737b61a2438dd00925c2f720bb68c,Will Dogecoin reach $0.20 in March?,1.15,98.85000000000001
0.8264,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXDOGED-26MAR0906-T0.2599999,"Dogecoin price  on Mar 9, 2026? — $0.26 or above",1.0,,0x43637d120b7fede169ca76a7b0111865254737b61a2438dd00925c2f720bb68c,Will Dogecoin reach $0.20 in March?,1.15,98.85000000000001
0.8263,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXDOGED-26MAR0906-T0.2299999,"Dogecoin price  on Mar 9, 2026? — $0.23 or above",1.0,,0x43637d120b7fede169ca76a7b0111865254737b61a2438dd00925c2f720bb68c,Will Dogecoin reach $0.20 in March?,1.15,98.85000000000001
0.8240,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXDOGED-26MAR0906-T0.2399999,"Dogecoin price  on Mar 9, 2026? — $0.24 or above",1.0,,0x43637d120b7fede169ca76a7b0111865254737b61a2438dd00925c2f720bb68c,Will Dogecoin reach $0.20 in March?,1.15,98.85000000000001
0.8230,0.15,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXDOGED-26MAR0906-T0.1249999,"Dogecoin price  on Mar 9, 2026? — $0.125 or above",1.0,,0x43637d120b7fede169ca76a7b0111865254737b61a2438dd00925c2f720bb68c,Will Dogecoin reach $0.20 in March?,1.15,98.85000000000001
0.9632,0.10,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 96.9¢,KXNY10D-26-YNIO,Will Yuh-Line Niou be the Democratic nominee for NY-10? — Yuh-Line Niou,3.0,,0x8f3976d4104b6b3b4a716ef834d04e42411a4bec8dea79c58e5f5fa5241cf2b3,Will Yuh-Line Niou be the Democratic nominee for NY-10?,3.1,96.89999999999999
0.9256,0.10,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 96.9¢,KXFOWOMEN-26-ANI,Will Amanda Anisimova win the French Open? — Amanda Anisimova,3.0,,0xaf57b538d751df7c32f1007f160800bd14b58a5ff946ed52c9765adec205e1ff,Will Amanda Anisimova win the 2026 Women’s French Open?,3.1,96.89999999999999
0.8881,0.10,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 97.9¢,KXLEADERNBAAST-26-TMAX,Will Tyrese Maxey lead Pro Basketball in Assists Per Game for the 2025-26 Regular Season? — Tyrese Maxey,2.0,,0xeac40fb611f5055999d7552f96f3db9d42d18d9f754854dac5da1e70f604abdb,Will Tyrese Maxey lead the NBA in points during the 2025–26 NBA season?,2.1,97.89999999999999
0.8776,0.10,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 96.9¢,KXMLBAL-26-TB,Will Tampa Bay win the 2026 Pro Baseball American League Championship? — Tampa Bay,3.0,98.0,0x538ad2df74cdacae4dd049e16c529921f3d09f10e89400b9f17d970ea4200099,Will Tampa Bay Rays win the 2026 American League Championship Series?,3.1,96.89999999999999
0.8342,0.10,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 96.9¢,KXNBAWEST-26-LAL,Will the Los Angeles L win the 2026 Pro Basketball Western Conference Championship? — Los Angeles L,3.0,98.0,0x87c696852b80f378ae877a928f2cc62c0ea1a68f0a398ca58d9cdfe853d2d521,Will the Los Angeles Lakers win the NBA Western Conference Finals?,3.1,96.89999999999999
0.9764,0.10,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXSURVIVOR-26DEC31-RIC,Will Rick Devens win Survivor Season 50? — Rick Devens,1.0,,0x1fd1b05f79df79bc1baf759386bf259a5879d65ba49a14d717f0e8a0e1da13a9,Will Rick Devens win Survivor Season 50?,1.0999999999999999,98.9
0.9412,0.10,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXUT1D-26-JWIL,Will Jenny Wilson be the Democratic nominee for UT-1? — Jenny Wilson,1.0,,0x3963f846fe0d263fa09486dde4f33910311080202c712e7113e1c20dc4ca0106,Will Jenny Wilson be the Democratic nominee for UT-01?,1.0999999999999999,98.9
0.9323,0.10,NO on Kalshi @ 98.0¢  +  YES on Polymarket @ 1.9¢,KXAZ5R-26-JFEE,Wil Jay Feely be the Republican nominee for AZ-5? — Jay Feely,5.0,98.0,0x3d4334926a41b1aa5d5aad33c495f542aa4cfc80571767837b30920954d1fec4,Will Jay Feely be the Republican nominee for AZ-05?,1.9,98.1
0.9286,0.10,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXNY12D-26-CKAS,Will Cameron Kasky be the Democratic nominee for NY-12? — Cameron Kasky,1.0,,0x5fc9f424add456eb436005793d60d9959526dcaa52aded3f2084e4b68d6b0e0b,Will Cameron Kasky be the Democratic nominee for NY-10?,1.0999999999999999,98.9
0.9258,0.10,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXPGATOUR-MAST26-CCOR,Will Corey Conners win the Masters Tournament? — Corey Conners,1.0,,0x356f4c3b270dfc4b3ed4b69bf8001002307c252d279c0c19b42d8bfe231c83d2,Will Corey Conners win the 2026 Masters tournament?,1.0999999999999999,98.9
0.9221,0.10,NO on Kalshi @ 1.0¢  +  YES on Polymarket @ 98.9¢,KXALBUMRELEASE-26-BTS,Will BTS release a new album in 2026? — BTS,,1.0,0x4e12760680100ec02c4889fb05dc6f8cb8b771e294f0f2d35a563ea6b833d10e,Will BTS release a new song in 2026?,98.9,1.0999999999999999
0.8972,0.10,NO on Kalshi @ 83.0¢  +  YES on Polymarket @ 16.9¢,KXTX18D-26-AGRE,Will Al Green be the Democratic nominee for Texas 18th congressional district? — Al Green,23.0,83.0,0xfea9af7b8e686f0405d0c43ec5fdfadf92900e36ceafc6fa78343622be08c559,Will Al Green be the Democratic nominee for TX-18?,16.900000000000002,83.1
0.8885,0.10,NO on Kalshi @ 98.0¢  +  YES on Polymarket @ 1.9¢,KXEPLTOP6-26-SUN,Will Sunderland finish in the top 6 in the 2025-26 English Premier League season? — Sunderland,7.0,98.0,0xd421174de41f28edda2048b0434c907812682845378a0e54972fb4c7f464d2c5,Will Sunderland finish in the top 4 of the EPL 2025–26 standings?,1.9,98.1
0.8863,0.10,NO on Kalshi @ 98.0¢  +  YES on Polymarket @ 1.9¢,KXNOBELPEACE-26-ELO,Who will win the Nobel Peace Prize? — Elon Musk,4.0,98.0,0x97115010af13666600dc8776dce48290f5c4c23d387a86a97f6b4b38561dd5af,Will Elon Musk win the Nobel Peace Prize in 2026?,1.9,98.1
0.8861,0.10,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXSB-27-CLE,Will Cleveland win the 2027 Pro Football Championship? — Cleveland,1.0,,0xe7531981b81b96bbfb47af1fc6d45c1430543f928c154011651cf7df62f4160c,Will the Cleveland Browns win the 2027 NFL league championship?,1.0999999999999999,98.9
0.8759,0.10,NO on Kalshi @ 1.0¢  +  YES on Polymarket @ 98.9¢,KXNHLPLAYOFF-26-MIN,Will the Minnesota Wild be one of the 2025-26 Pro Hockey Playoff Qualifiers? — Minnesota Wild,,1.0,0xd07947fb6532b8a02f4cf92766f2af3f6b9d7fa7ee350226f5f8a85f3fd2e42e,Will the Minnesota Wild make the NHL Playoffs?,98.9,1.0999999999999999
0.8676,0.10,NO on Kalshi @ 98.0¢  +  YES on Polymarket @ 1.9¢,KXMARMADROUND-26T2-ARK,Will Arkansas qualify for the Men's March Madness Championship Game? — Arkansas,7.0,98.0,0x7b1a4868762d8605d883c8655df0f1b9ff9ad09f401a355c9607b1e94e4e0955,Will Arkansas be a number 1 seed in the 2026 NCAA Men’s Basketball March Madness Tournament?,1.9,98.1
0.8656,0.10,NO on Kalshi @ 98.0¢  +  YES on Polymarket @ 1.9¢,KXMARMADROUND-26T2-PUR,Will Purdue qualify for the Men's March Madness Championship Game? — Purdue,6.0,98.0,0x0d91e7f198d5a2638f09f6f3d3bc85b7a6630131498e02e994ad4f183d4c08d6,Will Purdue be a number 1 seed in the 2026 NCAA Men’s Basketball March Madness Tournament?,1.9,98.1
0.8652,0.10,NO on Kalshi @ 90.0¢  +  YES on Polymarket @ 9.9¢,KXNHLHART-26-MCEL,Who will win Hart Memorial Trophy? — Macklin Celebrini,11.0,90.0,0x8dfb6f83e03dc6229dd9474e8818372c59fb337b4c03f3e48265a56279ca7208,Will Macklin Celebrini win the 2025–2026 NHL Hart Memorial Trophy?,9.9,90.10000000000001
0.8613,0.10,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXLEADERNBA3PT-26-LMAR,Will Lauri Markkanen lead Pro Basketball in Three Pointers Made Per Game for the 2025-26 Regular Season? — Lauri Markkanen,1.0,,0x21b37c082fcfec5bf10dd8267e7de642ee2bac2b648584a85de16b399889634f,Will Lauri Markkanen lead the NBA in points during the 2025–26 NBA season?,1.0999999999999999,98.9
0.8592,0.10,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXFOWOMEN-26-NAV,Will Emma Navarro win the French Open? — Emma Navarro,1.0,,0x9de54dfbde0a307a744df57c897874bae97c79ce02be36db8a12f8e29c3ef6a9,Will Emma Navarro win the 2026 Women’s US Open?,1.0999999999999999,98.9
0.8545,0.10,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXLEADERUCLGOALS-26-BSAK,Will Bukayo Saka lead UEFA Champions League in goals scored for the 2025-26 season (including league phase and knockout rounds)? — Bukayo Saka,1.0,,0xec222c4c9935b37c2c563f34eb66715fb01f88a3a399830e83e4221153adfe6a,Will Bukayo Saka be the top goal scorer in the 2025–26 English Premier League season?,1.0999999999999999,98.9
0.8493,0.10,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXFOWOMEN-26-BAD,Will Paula Badosa win the French Open? — Paula Badosa,1.0,,0x6e571f5ab102803b915455d8b83bb81390ad7c72bc2ecdd0244784b2d2fc3f6c,Will Paula Badosa win the 2026 Women’s US Open?,1.0999999999999999,98.9
0.8381,0.10,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXNFLNFCCHAMP-27-ARI,Will Arizona win the Pro Football NFC Championship? — Arizona,1.0,,0x2785303a9349d892f464c251c1a39b838a8c535022c54b5a826c9d55c4049db1,Will Arizona Cardinals win the 2027 NFL NFC Championship?,1.0999999999999999,98.9
0.8320,0.10,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 98.9¢,KXMOVTXSENATEDEMVSGOP-26MAR03-GOP,Will the Republican primary have the larger margin of victory in the first round of the 2026 Texas Senate primaries? — Republican primary,1.0,,0xfaa6814f473797e083ec885b8da42223742565a55a00910d81942e026ba27ed5,Will a candidate win outright in the Texas GOP Senate Primary?,1.0999999999999999,98.9
0.9459,0.05,NO on Kalshi @ 59.0¢  +  YES on Polymarket @ 40.9¢,KXKY4R-26-EGAL,Will Ed Gallrein be the Republican nominee for KY-4? — Ed Gallrein,43.0,59.0,0x652002aa13ba253abd033a6a7d06457fe2a08309c7c5324598d677624cdabec3,Will Ed Gallrein be the Republican nominee for KY-04?,40.949999999999996,59.050000000000004
0.9662,0.05,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 97.0¢,KXBRPRES-26-FH,Will Fernando Haddad win the 2026 Brazilian presidential election? — Fernando Haddad,3.0,98.0,0xdd3d104667774208eae2239f576122ecdd1c04ba81cc14d26d22a36b33887977,Will Fernando Haddad win the 2026 Brazilian presidential election?,3.05,96.95
0.9625,0.05,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 99.0¢,KXSENATEMNR-26-TWEI,Will Tom Weiler be the Republican nominee for the Senate in Minnesota? — Tom Weiler,1.0,,0x10a96db7bd30f6f3a904f295e55f0da27eb7f5f9f491cf0c5a7be814590ef645,Will Tom Weiler be the Republican nominee for Senate in Minnesota?,1.05,98.95
0.9510,0.05,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 99.0¢,KXSENATEMNR-26-JCOL,Wil Julia Coleman be the Republican nominee for the Senate in Minnesota? — Julia Coleman,1.0,,0x3af7fbb58a66ab5d543f964fd5dcb9f08cd393a6e03a354fe425adbd85d37c7c,Will Julia Coleman be the Republican nominee for Senate in Minnesota?,1.05,98.95
0.9475,0.05,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 99.0¢,KXSENATEVAR-26-JMIY,Will Jason Miyares be the Republican nominee for the Senate in Virginia? — Jason Miyares,1.0,,0x29c4546d17267601dc346e53e437fd4ea859582230d41f4fbd9af709f066b1d5,Will Jason Miyares be the Republican nominee for Senate in Virginia?,1.05,98.95
0.9376,0.05,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 99.0¢,KXPRESNOMD-28-PHI,Will Phil Murphy be the Democratic Presidential nominee in 2028? — Phil Murphy,1.0,,0x29283b56d3eec6d1d89fff51793d9d2e01579d2379b1d3e9ebda175d3561e809,Will Phil Murphy win the 2028 Democratic presidential nomination?,1.05,98.95
0.9357,0.05,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 98.0¢,KXPGATOUR-MAST26-ABHA,Will Akshay Bhatia win the Masters Tournament? — Akshay Bhatia,2.0,99.0,0x5ad7c4693753dec8869d0d6795c08804a107bdc5ab0f53fab730c2b3f2c19dd2,Will Akshay Bhatia win the 2026 Masters tournament?,2.0500000000000003,97.95
0.9341,0.05,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 99.0¢,KXPRESNOMD-28-MC,Will Mark Cuban be the Democratic Presidential nominee in 2028? — Mark Cuban,1.0,,0x9d4f94f82de9d13ff1d3318639ab9000ee2533949e525343156f374fb00bd9b1,Will Mark Cuban win the 2028 Democratic presidential nomination?,1.05,98.95
0.9313,0.05,NO on Kalshi @ 98.0¢  +  YES on Polymarket @ 1.9¢,KXMENWORLDCUP-26-IT,Will the Italy win the 2026 Men's World Cup? — Italy,3.0,98.0,0xc7c21c8972c773b34f36f67f15dada2584474d959f7e338aca5994727d37ae39,Will Italy win the 2026 FIFA World Cup?,1.95,98.05
0.9294,0.05,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 98.0¢,KXPGATOUR-MAST26-VHOV,Will Viktor Hovland win the Masters Tournament? — Viktor Hovland,2.0,99.0,0xcdde25ded9c8b683ea96c8877913fa793bceee6214d3bb892b2a070f34294f73,Will Viktor Hovland win the 2026 Masters tournament?,2.0500000000000003,97.95
0.9248,0.05,YES on Kalshi @ 8.0¢  +  NO on Polymarket @ 92.0¢,KXIPOBREX-27MAR01,"When will Brex IPO? — Before Mar 1, 2027",8.0,,0x62ef6cd583a7301458da4823519fb5b2dc7d236eaa052cccafbec7326a48a02d,Brex IPO before 2027?,8.05,91.95
0.9227,0.05,YES on Kalshi @ 8.0¢  +  NO on Polymarket @ 92.0¢,KXIPOBREX-27FEB01,"When will Brex IPO? — Before Feb 1, 2027",8.0,,0x62ef6cd583a7301458da4823519fb5b2dc7d236eaa052cccafbec7326a48a02d,Brex IPO before 2027?,8.05,91.95
0.9176,0.05,YES on Kalshi @ 8.0¢  +  NO on Polymarket @ 92.0¢,KXIPOBREX-27MAY01,"When will Brex IPO? — Before May 1, 2027",8.0,,0x62ef6cd583a7301458da4823519fb5b2dc7d236eaa052cccafbec7326a48a02d,Brex IPO before 2027?,8.05,91.95
0.9162,0.05,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 99.0¢,KXMSPRIMARY-02D26-PIII,Will Pertis Herman Williams III be the Democratic nominee for MS-02? — Pertis Herman Williams III,1.0,,0xe60dbd2b661d9a31c39826ba37769d0f03e41da048537bd837447a17ea22b114,Will Pertis Williams III be the Democratic nominee for MS-02?,1.05,98.95
0.9158,0.05,YES on Kalshi @ 8.0¢  +  NO on Polymarket @ 92.0¢,KXIPOBREX-27JUN01,"When will Brex IPO? — Before Jun 1, 2027",8.0,96.0,0x62ef6cd583a7301458da4823519fb5b2dc7d236eaa052cccafbec7326a48a02d,Brex IPO before 2027?,8.05,91.95
0.9135,0.05,YES on Kalshi @ 8.0¢  +  NO on Polymarket @ 92.0¢,KXIPOBREX-27APR01,"When will Brex IPO? — Before Apr 1, 2027",8.0,96.0,0x62ef6cd583a7301458da4823519fb5b2dc7d236eaa052cccafbec7326a48a02d,Brex IPO before 2027?,8.05,91.95
0.9105,0.05,NO on Kalshi @ 6.0¢  +  YES on Polymarket @ 94.0¢,KXSERIEARELEGATION-26-VER,Will Hellas Verona be Relegated from Serie A in 2025-26 Season? — Hellas Verona,98.0,6.0,0x8c51633514afb3a854cb9f5248327ed2d6830d40b68cf23a62866a6e0cd286a0,Will Verona be relegated from Serie A after the 2025-26 season?,93.95,6.05
0.8999,0.05,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 99.0¢,KXF1-26-IH,Will Isack Hadjar win the F1 Drivers Championship? — Isack Hadjar,1.0,,0x80971af8befc488bbdd6dcc075d388793851a0ea1c46f7ffd353b190691c7199,Will Isack Hadjar be the 2026 F1 Drivers' Champion?,1.05,98.95
0.8931,0.05,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 99.0¢,KXPRESNOMR-28-KB,Will Katie Britt be the nominee for the Presidency for the Republican party? — Katie Britt,1.0,,0x61a1278884fa70d68d4bcaaf72fad55bbdb063cac28c6947472ca91635fab10f,Will Katie Britt win the 2028 Republican presidential nomination?,1.05,98.95
0.8919,0.05,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 99.0¢,KXGOVMNNOMR-26-CMAD,Will Chris Madel be the Republican nominee for Governor in Minnesota? — Chris Madel,1.0,,0x3935226f1baa202667795b3a558d26fb0a9ae894a482676d34820bfb1b9b4edd,Will Chris Madel win the 2026 Minnesota Governor Republican primary election?,1.05,98.95
0.8894,0.05,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 99.0¢,KXOSCARSCORE-26-FRA,Will Frankenstein win Best Music (Original Score) at the Oscars? — Frankenstein,1.0,,0x88383dac307c34450ecc4a71653268e404222387b43c1d10e1d239cfe2c4264f,Will Frankenstein win Best Original Score at the 98th Academy Awards?,1.05,98.95
0.8844,0.05,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 99.0¢,KXBACHELORETTE-27JAN01-CAS,Will Casey win The Bachelorette Season 22? — Casey,1.0,,0xf9f454c5012101864787028e1e3b3ef0a2afe3a9884e889eaf623c579cc1ff1e,Will Casey Hux win The Bachelorette Season 22?,1.05,98.95
0.8834,0.05,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 98.0¢,KXMARMAD-26-GONZ,Will Gonzaga win the College Basketball National Championship? — Gonzaga,2.0,99.0,0x06331f454adc15cc3c7b0c2eda3c688630b1d5f3ab4c2238a666e4a8babef9f3,Will Gonzaga win the 2026 NCAA Tournament?,2.0500000000000003,97.95
0.8826,0.05,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 99.0¢,KXOSCARSCORE-26-BUG,Will Bugonia win Best Music (Original Score) at the Oscars? — Bugonia,1.0,,0xc80670f3e3410997c42cf53b5be6602be9ce8a92599de45875bdd0cdf7ccd181,Will Bugonia win Best Original Score at the 98th Academy Awards?,1.05,98.95
0.8793,0.05,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 98.0¢,KXGOVMDNOMR-26-JMYR,Will John Myrick be the Republican nominee for Governor in Maryland? — John Myrick,2.0,,0xb1130b9f66b14f31d8b512acaeadb080788878e3f75323f7165b015187da0401,Will John Myrick win the 2026 Maryland Governor Republican primary election?,2.0500000000000003,97.95
0.8784,0.05,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 99.0¢,KXBACHELORETTE-27JAN01-RON,Will Ronn win The Bachelorette Season 22? — Ronn,1.0,,0x0bd2c044230c7f0d4623070db33cff7a4d30e5b507c27bf15fd2fc13bae56596,Will Ronn Perez win The Bachelorette Season 22?,1.05,98.95
0.8778,0.05,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 99.0¢,KXBIGBROTHERBRAZIL-27JAN01-JOR,Will Jordana win Big Brother Brasil 26? — Jordana,1.0,,0xf2a609d39eb0ea5d315db4c0c87e9808e5c0d770279dfe668e6119b536e66a35,Will Jordana Morais win Big Brother Brasil 26?,1.05,98.95
0.8752,0.05,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 98.0¢,KXLEADERUCLGOALS-26-RLEW,Will Robert Lewandowski lead UEFA Champions League in goals scored for the 2025-26 season (including league phase and knockout rounds)? — Robert Lewandowski,2.0,,0x34629a8e04da66f61bad2b4de18d370ca551faf79f810e04e403b841163f0e47,Will Robert Lewandowski be the top goal scorer in the 2025–26 La Liga season?,2.0500000000000003,97.95
